id,university,subject,close,first_result,interview,finale_rusult
1116,중앙대학교(탐구형),산업보안학과(인문),9/11~9/18,10월 25일,10/28~10/29,11월 17일
1117,중앙대학교(탐구형),산업보안학과(자연),9/11~9/18,10월 25일,10/28~10/29,11월 17일
1118,중앙대학교(탐구형),지식경영학부,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1119,중앙대학교(탐구형),교육학과,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1120,중앙대학교(탐구형),유아교육과,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1121,중앙대학교(탐구형),영어교육과,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1122,중앙대학교(탐구형),체육교육과,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1123,중앙대학교(탐구형),물리학과,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1124,중앙대학교(탐구형),화학과,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1125,중앙대학교(탐구형),생명과학과,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1126,중앙대학교(탐구형),수학과,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1127,중앙대학교(탐구형),도시시스템공학,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1128,중앙대학교(탐구형),건설환경플렌트,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1129,중앙대학교(탐구형),화학신소재공학부,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1130,중앙대학교(탐구형),기계공학부,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1131,중앙대학교(탐구형),에너지시스템공학과,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1132,중앙대학교(탐구형),건축공학(4년제),9/11~9/18,10월 25일,10/28~10/29,11월 17일
1133,중앙대학교(탐구형),건축학(5년제),9/11~9/18,10월 25일,10/28~10/29,11월 17일
1134,중앙대학교(탐구형),전자전기공학부,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1135,중앙대학교(탐구형),융합공학부,9/11~9/18,10월 25일,10/28~10/29,11월 17일
1136,한국외국어대학교,영어학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1137,한국외국어대학교,영미문학 문화학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1138,한국외국어대학교,EICC학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1139,한국외국어대학교,프랑스어학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1140,한국외국어대학교,독일어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1141,한국외국어대학교,노어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1142,한국외국어대학교,스페인어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1143,한국외국어대학교,이탈리어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1144,한국외국어대학교,포르투갈어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1145,한국외국어대학교,네덜란드어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1146,한국외국어대학교,스칸디나비아어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1147,한국외국어대학교,말레이 인도네시아어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1148,한국외국어대학교,아랍어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1149,한국외국어대학교,태국어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1150,한국외국어대학교,벹남어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1151,한국외국어대학교,인도어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1152,한국외국어대학교,터키 아제르바이잔어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1153,한국외국어대학교,이란어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1154,한국외국어대학교,몽골어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1155,한국외국어대학교,중국언어문화학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1156,한국외국어대학교,중국외교통상학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1157,한국외국어대학교,일본어어 문화학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1158,한국외국어대학교,융합일본지역학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1159,한국외국어대학교,정치외교학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1160,한국외국어대학교,행정학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1161,한국외국어대학교,미디어커뮤니케이션학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1162,한국외국어대학교,국제통상학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1163,한국외국어대학교,경제학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1164,한국외국어대학교,경영학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1165,한국외국어대학교,영어교육과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1166,한국외국어대학교,프랑스어교육과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1167,한국외국어대학교,독일어교욱과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1168,한국외국어대학교,한국어교육과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1169,한국외국어대학교,국제학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1170,한국외국어대학교,Language&Diplomacy학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1171,한국외국어대학교,Language&Trade학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1172,한국외국어대학교,인문과학계열[철학과],9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1173,한국외국어대학교,인문과학계열[사학과],9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1174,한국외국어대학교,인문과학계열[언어인지과학과],9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1175,한국외국어대학교,지식콘텐츠학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1176,한국외국어대학교,영어통번역학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1177,한국외국어대학교,독일어통번역학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1178,한국외국어대학교,스페인어통번역학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1179,한국외국어대학교,이탈리아어통번역하과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1180,한국외국어대학교,중국어통번역학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1181,한국외국어대학교,일본어통번역학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1182,한국외국어대학교,태국어통번역학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1183,한국외국어대학교,아랍어통번역학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1184,한국외국어대학교,말레이 인도네시아어통번역학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1185,한국외국어대학교,폴란드어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1186,한국외국어대학교,루마니아어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1187,한국외국어대학교,체코 슬로바키아어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1188,한국외국어대학교,헝가리어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1189,한국외국어대학교,세르비아 크로아티아어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1190,한국외국어대학교,우크라이나어과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1191,한국외국어대학교,프랑스학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1192,한국외국어대학교,브라질학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1193,한국외국어대학교,그리스 볼가리아학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1194,한국외국어대학교,인도학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1195,한국외국어대학교,중앙아시아학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1196,한국외국어대학교,아프리카학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1197,한국외국어대학교,러시아학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1198,한국외국어대학교,국제스포츠레저학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1199,한국외국어대학교,한국학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1200,한국외국어대학교,Global Business&Technology학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1201,한국외국어대학교,국제금융학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1202,한국외국어대학교,수학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1203,한국외국어대학교,통계학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1204,한국외국어대학교,전자물리학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1205,한국외국어대학교,환경학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1206,한국외국어대학교,생명공학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1207,한국외국어대학교,화학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1208,한국외국어대학교,컴퓨터 전자시스템공학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1209,한국외국어대학교,정보통신공학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1210,한국외국어대학교,전자공학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1211,한국외국어대학교,산업경영공학과,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1212,한국외국어대학교,바이오메디컬공학부,9/11~9/14,10월 30일,"11/4(경영학부 일부 제외),11/5(경영학부일부)",
1213,건국대학교(KU자기추천),국어국문학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1214,건국대학교(KU자기추천),영어영문학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1215,건국대학교(KU자기추천),중어중문학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1216,건국대학교(KU자기추천),철학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1217,건국대학교(KU자기추천),사학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1218,건국대학교(KU자기추천),지리학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1219,건국대학교(KU자기추천),미디어커뮤니케이션학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1220,건국대학교(KU자기추천),문화콘텐츠학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1221,건국대학교(KU자기추천),수학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1222,건국대학교(KU자기추천),물리학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1223,건국대학교(KU자기추천),화학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1224,건국대학교(KU자기추천),건축학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1225,건국대학교(KU자기추천),사회환경공학부,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1226,건국대학교(KU자기추천),기계공학부,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1227,건국대학교(KU자기추천),전기전자공학부,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1228,건국대학교(KU자기추천),화학공학부,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1229,건국대학교(KU자기추천),소프트웨어학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1230,건국대학교(KU자기추천),컴퓨터공학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1231,건국대학교(KU자기추천),항공우주정보시스템공학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1232,건국대학교(KU자기추천),생물공학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1233,건국대학교(KU자기추천),산업공학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1234,건국대학교(KU자기추천),기술융합공학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1235,건국대학교(KU자기추천),정치외교학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1236,건국대학교(KU자기추천),경제학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1237,건국대학교(KU자기추천),행정학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1238,건국대학교(KU자기추천),국제무역학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1239,건국대학교(KU자기추천),응용통계학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1240,건국대학교(KU자기추천),융합인재학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1241,건국대학교(KU자기추천),글로벌비즈니스학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1242,건국대학교(KU자기추천),경영학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1243,건국대학교(KU자기추천),기술경영학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1244,건국대학교(KU자기추천),부동산학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1245,건국대학교(KU자기추천),미래에너지공학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1246,건국대학교(KU자기추천),스마트운행체공학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1247,건국대학교(KU자기추천),스마트ICT융합공학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1248,건국대학교(KU자기추천),화장품공학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1249,건국대학교(KU자기추천),줄기세포재생공학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1250,건국대학교(KU자기추천),의생명공학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1251,건국대학교(KU자기추천),시스템생명공학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1252,건국대학교(KU자기추천),융합생명공학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1253,건국대학교(KU자기추천),생명과학특성학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1254,건국대학교(KU자기추천),동물자원과학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1255,건국대학교(KU자기추천),식량자원과학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1256,건국대학교(KU자기추천),축산식품생명공학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1257,건국대학교(KU자기추천),식품유통공학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1258,건국대학교(KU자기추천),환경보건과학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1259,건국대학교(KU자기추천),산림조경학과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1260,건국대학교(KU자기추천),수의예과,9/11~9/13,10월 27일,11/4~11/5,12월 05일
1261,건국대학교(KU학교추천),국어국문학과,9/11~9/13,10월 27일,-,12월 05일
1262,건국대학교(KU학교추천),영어영문학과,9/11~9/13,10월 27일,-,12월 05일
1263,건국대학교(KU학교추천),중어중문학과,9/11~9/13,10월 27일,-,12월 05일
1264,건국대학교(KU학교추천),철학과,9/11~9/13,10월 27일,-,12월 05일
1265,건국대학교(KU학교추천),사학과,9/11~9/13,10월 27일,-,12월 05일
1266,건국대학교(KU학교추천),지리학과,9/11~9/13,10월 27일,-,12월 05일
1267,건국대학교(KU학교추천),미디어커뮤니케이션학과,9/11~9/13,10월 27일,-,12월 05일
1268,건국대학교(KU학교추천),문화콘텐츠학과,9/11~9/13,10월 27일,-,12월 05일
1269,건국대학교(KU학교추천),수학과,9/11~9/13,10월 27일,-,12월 05일
1270,건국대학교(KU학교추천),물리학과,9/11~9/13,10월 27일,-,12월 05일
1271,건국대학교(KU학교추천),화학과,9/11~9/13,10월 27일,-,12월 05일
1272,건국대학교(KU학교추천),건축학과,9/11~9/13,10월 27일,-,12월 05일
1273,건국대학교(KU학교추천),사회환경공학부,9/11~9/13,10월 27일,-,12월 05일
1274,건국대학교(KU학교추천),기계공학부,9/11~9/13,10월 27일,-,12월 05일
1275,건국대학교(KU학교추천),전지전자공학부,9/11~9/13,10월 27일,-,12월 05일
1276,건국대학교(KU학교추천),화학공학부,9/11~9/13,10월 27일,-,12월 05일
1277,건국대학교(KU학교추천),소프트우ㅐ어학과,9/11~9/13,10월 27일,-,12월 05일
1278,건국대학교(KU학교추천),컴퓨터공학과,9/11~9/13,10월 27일,-,12월 05일
1279,건국대학교(KU학교추천),항공우주정보시스템공학과,9/11~9/13,10월 27일,-,12월 05일
1280,건국대학교(KU학교추천),생물공학과,9/11~9/13,10월 27일,-,12월 05일
1281,건국대학교(KU학교추천),산업공학과,9/11~9/13,10월 27일,-,12월 05일
1282,건국대학교(KU학교추천),기술융합공학과,9/11~9/13,10월 27일,-,12월 05일
1283,이화여자대학교,국어국문학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1284,이화여자대학교,중어중문학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1285,이화여자대학교,불어불문학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1286,이화여자대학교,독어독문학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1287,이화여자대학교,사학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1288,이화여자대학교,철학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1289,이화여자대학교,기독교학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1290,이화여자대학교,영어영문학부,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1291,이화여자대학교,정치외교학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1292,이화여자대학교,행정학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1293,이화여자대학교,경제학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1294,이화여자대학교,문헌정보학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1295,이화여자대학교,사회학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1296,이화여자대학교,사회복지학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1297,이화여자대학교,심리학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1298,이화여자대학교,소비자학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1299,이화여자대학교,커뮤니케이션 미디어학부,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1300,이화여자대학교,경영학부,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1301,이화여자대학교,의류산업학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1302,이화여자대학교,국제사무학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1303,이화여자대학교,융합콘텐츠학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1304,이화여자대학교,식품영양학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1305,이화여자대학교,융합보건학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1306,이화여자대학교,수학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1307,이화여자대학교,통계학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1308,이화여자대학교,물리학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1309,이화여자대학교,화학생명분자과학부,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1310,이화여자대학교,뇌 인지과학전공,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1311,이화여자대학교,자유전공,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1312,이화여자대학교,국제학부,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1313,이화여자대학교,휴먼기계바이오공학부,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1314,이화여자대학교,컴퓨터공학전공,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1315,이화여자대학교,사이버보안전공,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1316,이화여자대학교,전자전기공학전공,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1317,이화여자대학교,화학신소재공학전공,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1318,이화여자대학교,식품공학전공,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1319,이화여자대학교,기후 에너지 시스템공학전공,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1320,이화여자대학교,환경공학전공,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1321,이화여자대학교,건축도시시스템공학전공,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1322,이화여자대학교,건축학전공(5년),9/11~9/14,11월 28일,12/2~12/3,12월 15일
1323,이화여자대학교,의예과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1324,이화여자대학교,간호학부,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1325,이화여자대학교,교육학부,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1326,이화여자대학교,유아교육과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1327,이화여자대학교,초등교육과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1328,이화여자대학교,교육공학과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1329,이화여자대학교,특수교육과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1330,이화여자대학교,영어교육과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1331,이화여자대학교,역사교육전공,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1332,이화여자대학교,사회교육전공,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1333,이화여자대학교,지리교육전공,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1334,이화여자대학교,국어교육과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1335,이화여자대학교,과학교육과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1336,이화여자대학교,수학교육과,9/11~9/14,11월 28일,12/2~12/3,12월 15일
1337,아주대학교(ACE),기계공학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1338,아주대학교(ACE),산업공학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1339,아주대학교(ACE),화학공학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1340,아주대학교(ACE),신소재공학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1341,아주대학교(ACE),응용화학생명공학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1342,아주대학교(ACE),환경안전공학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1343,아주대학교(ACE),건설시스템공학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1344,아주대학교(ACE),교통시스템공학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1345,아주대학교(ACE),건축학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1346,아주대학교(ACE),전자공학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1347,아주대학교(ACE),소프트웨어학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1348,아주대학교(ACE),사이버보안학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1349,아주대학교(ACE),미디어학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1350,아주대학교(ACE),수학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1351,아주대학교(ACE),물리학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1352,아주대학교(ACE),화학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1353,아주대학교(ACE),생명과학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1354,아주대학교(ACE),의학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1355,아주대학교(ACE),간호학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1356,아주대학교(ACE),경영학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1357,아주대학교(ACE),e-비즈니스학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1358,아주대학교(ACE),금융공학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1359,아주대학교(ACE),국어국문학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1360,아주대학교(ACE),불어불문학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1361,아주대학교(ACE),사학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1362,아주대학교(ACE),문화콘텐츠학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1363,아주대학교(ACE),경제학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1364,아주대학교(ACE),행정학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1365,아주대학교(ACE),심리학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1366,아주대학교(ACE),사회학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1367,아주대학교(ACE),정치외교학과,9/11~9/18,11월 13일,11월 18일,12월 15일
1368,아주대학교(자기추천),기계공학과,9/11~9/18,10월 30일,11월 04일,12월 15일
1369,아주대학교(자기추천),산업공학과,9/11~9/18,10월 30일,11월 04일,12월 15일
1370,아주대학교(자기추천),화학공학과,9/11~9/18,10월 30일,11월 04일,12월 15일
1371,아주대학교(자기추천),신소재공학과,9/11~9/18,10월 30일,11월 04일,12월 15일
1372,아주대학교(자기추천),응용화학생명공학과,9/11~9/18,10월 30일,11월 04일,12월 15일
1373,아주대학교(자기추천),환경안전공학과,9/11~9/18,10월 30일,11월 04일,12월 15일
1374,아주대학교(자기추천),건설시스템공학과,9/11~9/18,10월 30일,11월 04일,12월 15일
1375,아주대학교(자기추천),교통시스템공학과,9/11~9/18,10월 30일,11월 04일,12월 15일
1376,아주대학교(자기추천),전자공학과,9/11~9/18,10월 30일,11월 04일,12월 15일
1377,아주대학교(자기추천),소프트웨어학과,9/11~9/18,10월 30일,11월 04일,12월 15일
1378,아주대학교(자기추천),사이버보안학과,9/11~9/18,10월 30일,11월 04일,12월 15일
1379,아주대학교(자기추천),미디어학과,9/11~9/18,10월 30일,11월 04일,12월 15일
1380,아주대학교(자기추천),물리학과,9/11~9/18,10월 30일,11월 04일,12월 15일
1381,아주대학교(자기추천),화학과,9/11~9/18,10월 30일,11월 04일,12월 15일
1382,아주대학교(자기추천),생명과학과,9/11~9/18,10월 30일,11월 04일,12월 15일
