id,x_point,y_point,university,created_at,updated_at
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.5514706,127.073884,세종대학교,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.2954261,126.8353162,한양대학교 ERICA캠퍼스,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.5915153,127.0231829,성신여자대학교,,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(바롬인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6280329,127.0904235,서울여자대학교(플러스인재),,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.6515354,127.0166028,덕성여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.5459469,126.9645778,숙명여자대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.3754977,126.6332532,인천대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.2087424,126.9765717,수원대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5899103,127.0318122,고려대학교,,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5517132,126.9410634,서강대학교(학생부종합 자기주도형),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(다빈치),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5048875,126.9573779,중앙대학교(탐구형),,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.5973078,127.0582878,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
,37.3360003,127.2658394,한국외국어대학교,,
